,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
90330,volvo,Volvo XC 60 D5 SCR AWD Momentum,139898.0,158 921 km,automatic,1 969 cm3,Diesel,Rybnik,Śląskie,2019
90331,volvo,Volvo V90 D5 SCR AWD Inscription,139898.0,150 576 km,automatic,1 969 cm3,Diesel,Rybnik,Śląskie,2015
90332,volvo,Volvo XC 60,72900.0,150 576 km,automatic,1 969 cm3,Diesel,Zamość,Lubelskie,2015
90333,volvo,Volvo XC 60 B5 B AWD Inscription,179000.0,169 994 km,automatic,1 969 cm3,Diesel,Warszawa,Mazowieckie,2019
90334,volvo,Volvo XC 70 D5 AWD Summum,99000.0,169 994 km,automatic,1 969 cm3,Diesel,Garwolin,Mazowieckie,2019
90335,volvo,Volvo XC 60 T5 AWD Inscription,169900.0,159 797 km,automatic,1 969 cm3,Diesel,Gorlice,Małopolskie,2017
90336,volvo,Volvo XC 90 B5 D AWD Inscription 6os,239900.0,159 797 km,automatic,1 969 cm3,Diesel,Chełm,Lubelskie,2017
90337,volvo,Volvo XC 60 D4 AWD Momentum,129998.0,139 797 km,automatic,1 969 cm3,Diesel,Koziegłowy,Śląskie,2018
90338,volvo,Volvo XC 90 D5 AWD Inscription 7os,155900.0,139 797 km,automatic,1 969 cm3,Diesel,Witkowo,Wielkopolskie,2018
90339,volvo,Volvo V60 D4,99000.0,165 378 km,automatic,1 969 cm3,Diesel,Pabianice,Łódzkie,2019
90340,volvo,Volvo V60 D4,129000.0,165 378 km,automatic,1 969 cm3,Diesel,Pabianice,Łódzkie,2019
90341,volvo,Volvo V90 Cross Country,179000.0,129 493 km,automatic,1 969 cm3,Diesel,Pabianice,Łódzkie,2019
90342,volvo,Volvo XC 60 D4 Drive-E Summum,95900.0,129 493 km,automatic,1 969 cm3,Diesel,Wrocław,Dolnośląskie,2019
90343,volvo,Volvo S60 T5 Momentum Pro,94900.0,124 000 km,automatic,1 969 cm3,Diesel,Czerwionka-Leszczyny,Śląskie,2015
90344,volvo,Volvo XC 60 T6 AWD Momentum,84500.0,124 000 km,automatic,1 969 cm3,Diesel,Białystok,Podlaskie,2015
90345,volvo,Volvo XC 90 D5 AWD Inscription,166600.0,73 000 km,automatic,1 969 cm3,Benzyna,Krotoszyn,Wielkopolskie,2019
90346,volvo,Volvo XC 70,66900.0,73 000 km,automatic,1 969 cm3,Benzyna,Warszawa,Mazowieckie,2019
90347,volvo,Volvo XC 90 T6 AWD R-Design 7os,163700.0,126 900 km,automatic,2 400 cm3,Diesel,Warszawa,Mazowieckie,2015
90348,volvo,Volvo V40 D3 Geartronic RDesign,88929.0,126 900 km,automatic,2 400 cm3,Diesel,Częstochowa,Śląskie,2015
90349,volvo,Volvo V40 T3 Drive-E Ocean Race,75000.0,69 250 km,automatic,1 969 cm3,Benzyna,Sopot,Pomorskie,2018
90350,volvo,Volvo V40 D3 Kinetic,56000.0,69 250 km,automatic,1 969 cm3,Benzyna,Płock,Mazowieckie,2018
90351,volvo,Volvo XC 60 T5 AWD Drive-E Summum,102000.0,91 957 km,automatic,1 969 cm3,Diesel,Legionowo,Mazowieckie,2019
90352,volvo,Volvo XC 60,89800.0,91 957 km,automatic,1 969 cm3,Diesel,Gniezno,Wielkopolskie,2019
90353,volvo,Volvo XC 60 D4 AWD Inscription,129900.0,225 000 km,automatic,1 969 cm3,Diesel,Gdańsk,Pomorskie,2018
90354,volvo,Volvo XC 60,91900.0,225 000 km,automatic,1 969 cm3,Diesel,Katowice,Śląskie,2018
90355,volvo,Volvo XC 40 D4 AWD Momentum Pro,129900.0,120 396 km,automatic,1 969 cm3,Diesel,Płock,Mazowieckie,2016
90356,volvo,Volvo XC 60,164799.0,120 396 km,automatic,1 969 cm3,Diesel,Warszawa,Mazowieckie,2016
90357,volvo,Volvo S90 D3 SCR Inscription,98400.0,170 000 km,automatic,1 969 cm3,Diesel,Płock,Mazowieckie,2018
90358,volvo,Volvo V60 Cross Country,153300.0,170 000 km,automatic,1 969 cm3,Diesel,Sędziszów Małopolski,Podkarpackie,2018
