,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
1103,audi,Audi A6 40 TDI mHEV S tronic,207000.0,Diesel,automatic,2023,5 km,Mikołów,Śląskie,1 968 cm3
1104,audi,Audi SQ8 TFSI Quattro Tiptronic,485000.0,Hybryda,automatic,2023,5 km,Sosnowiec,Śląskie,1 395 cm3
1105,audi,Audi A3 35 TFSI Sport S tronic,129900.0,Hybryda,automatic,2022,4 900 km,Warszawa,Mazowieckie,1 395 cm3
1106,audi,Audi Q5 45 TFSI mHEV Quattro S Line S tronic,205000.0,Benzyna,automatic,2022,4 900 km,Ostrów Wielkopolski,Wielkopolskie,3 996 cm3
1107,audi,Audi SQ7 TFSI Quattro Tiptronic,506210.0,Benzyna,automatic,2022,3 000 km,Poznań,Wielkopolskie,3 996 cm3
1108,audi,Audi Q7 45 TDI mHEV Quattro S Line Tiptr,349999.0,Hybryda,automatic,2022,3 000 km,Warszawa,Mazowieckie,2 995 cm3
1109,audi,Audi S3 TFSI Quattro S tronic,239000.0,36 152 km,automatic,1 984 cm3,Benzyna,Kraków,Małopolskie,2022
1110,audi,Audi Q3 45 TFSI e S Line S tronic,199875.0,36 152 km,automatic,1 984 cm3,Benzyna,Rzeszów,Podkarpackie,2022
1111,audi,Audi A4 35 TFSI mHEV Advanced S tronic,154900.0,22 132 km,automatic,1 395 cm3,Hybryda,Białystok,Podlaskie,2021
1112,audi,Audi A4 Allroad 40 TDI mHEV Quattro S tronic,196900.0,22 132 km,automatic,1 395 cm3,Hybryda,Myszków,Śląskie,2021
1113,audi,Audi RS7 TFSI mHEV Quattro Tiptronic,549900.0,18 300 km,automatic,1 984 cm3,Benzyna,Kraków,Małopolskie,2021
1114,audi,Audi Q5 40 TDI mHEV Quattro S Line S tronic,260975.0,18 300 km,automatic,1 984 cm3,Benzyna,Kraków,Małopolskie,2021
1115,audi,Audi A4 Avant 40 TDI S tronic quattro sport,146341.0,90 610 km,automatic,1 968 cm3,Diesel,Fałków,Świętokrzyskie,2021
1116,audi,Audi SQ8 TDI mHEV Quattro Tiptronic,499000.0,90 610 km,automatic,1 968 cm3,Diesel,Siemiatycze,Podlaskie,2021
1117,audi,Audi Q2,144900.0,58 845 km,automatic,3 996 cm3,Benzyna,Kraków,Małopolskie,2021
1118,audi,Audi A3,140000.0,58 845 km,automatic,3 996 cm3,Benzyna,Wrocław,Dolnośląskie,2021
1119,audi,Audi Q5,249000.0,18 000 km,automatic,1 968 cm3,Diesel,Kraków,Małopolskie,2021
1120,audi,Audi Q3,184900.0,18 000 km,automatic,1 968 cm3,Diesel,Kraków,Małopolskie,2021
1121,audi,Audi A8,545000.0,61 000 km,automatic,1 968 cm3,Diesel,Kraków,Małopolskie,2020
1122,audi,Audi A5,152000.0,61 000 km,automatic,1 968 cm3,Diesel,Kobyłka,Mazowieckie,2020
1123,audi,Audi Q5 35 TDI mHEV S tronic,189659.0,40 000 km,automatic,3 956 cm3,Diesel,Warszawa,Mazowieckie,2020
1124,audi,Audi Q5 35 TDI mHEV S tronic,189659.0,40 000 km,automatic,3 956 cm3,Diesel,Warszawa,Mazowieckie,2020
1125,audi,Audi Q4 Sportback e-tron 40 Advanced,199900.0,12 888 km,automatic,1 498 cm3,Benzyna,Jastrzębie-Zdrój,Śląskie,2022
1126,audi,Audi Q7 45 TDI mHEV Quattro S Line Tiptr,279900.0,12 888 km,automatic,1 498 cm3,Benzyna,Zabór,Lubuskie,2022
1127,audi,Audi A4 Allroad,253100.0,4 500 km,automatic,1 984 cm3,Benzyna,Poznań,Wielkopolskie,2022
1128,audi,Audi A4 Allroad,253100.0,4 500 km,automatic,1 984 cm3,Benzyna,Poznań,Wielkopolskie,2022
1129,audi,Audi Q8 45 TDI mHEV Quattro Tiptronic,324000.0,5 502 km,automatic,1 984 cm3,Benzyna,Nieporęt,Mazowieckie,2022
1130,audi,Audi Q8 50 TDI mHEV Quattro Tiptronic,388800.0,5 502 km,automatic,1 984 cm3,Benzyna,Warszawa,Mazowieckie,2022
1131,audi,Audi A6 Avant 40 TDI quattro S tronic sport,189000.0,14 459 km,automatic,1 498 cm3,Benzyna,Gdańsk,Pomorskie,2022
1132,audi,Audi SQ7,506210.0,14 459 km,automatic,1 498 cm3,Benzyna,Poznań,Wielkopolskie,2022
1133,audi,Audi Q4,311206.0,92 km,automatic,2 995 cm3,Hybryda,Poznań,Wielkopolskie,2022
1134,audi,Audi SQ7,509837.0,92 km,automatic,2 995 cm3,Hybryda,Poznań,Wielkopolskie,2022
1135,audi,Audi Q5,255093.0,24 000 km,automatic,1 984 cm3,Benzyna,Poznań,Wielkopolskie,2021
1136,audi,Audi Q5 40 TDI mHEV Quattro S Line S tronic,261541.0,24 000 km,automatic,1 984 cm3,Benzyna,Gdańsk,Pomorskie,2021
1137,audi,Audi A3 35 TFSI mHEV S tronic,145000.0,1 km,automatic,1 968 cm3,Diesel,Wrocław,Dolnośląskie,2022
1138,audi,Audi S8 TFSI mHEV Quattro Tiptr,588000.0,1 km,automatic,1 968 cm3,Diesel,Bielsko-Biała,Śląskie,2022
1139,audi,Audi A6,307648.0,1 km,automatic,1 968 cm3,Diesel,Poznań,Wielkopolskie,2022
1140,audi,Audi TT,267262.0,1 km,automatic,1 968 cm3,Diesel,Poznań,Wielkopolskie,2022
1141,audi,Audi A5 45 TFSI mHEV Quattro S tronic,209700.0,24 600 km,automatic,1 984 cm3,Benzyna,Kraków,Małopolskie,2020
