,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
1253,bentley,Bentley Continental GT Speed,1050000.0,50 000 km,automatic,3 993 cm3,Benzyna,Żmigród,Dolnośląskie,2015
1254,bentley,Bentley Bentayga W12,790000.0,55 688 km,automatic,5 998 cm3,Benzyna,Żory,Śląskie,2017
1255,bentley,Bentley Continental GT,999851.0,55 688 km,automatic,5 998 cm3,Benzyna,Poznań,Wielkopolskie,2017
1256,bentley,Bentley Continental GT,1089000.0,65 000 km,automatic,5 950 cm3,Benzyna,Wrocław,Dolnośląskie,2017
1257,bentley,Bentley Bentayga,819000.0,65 000 km,automatic,5 950 cm3,Benzyna,Katowice,Śląskie,2017
1258,bentley,Bentley Continental Flying Spur V8 S,690000.0,52 759 km,automatic,3 993 cm3,Benzyna,Warszawa,Mazowieckie,2017
1259,bentley,Bentley Continental GT,1230000.0,52 759 km,automatic,3 993 cm3,Benzyna,Racibory,Mazowieckie,2017
1260,bentley,Bentley Continental GT,1090000.0,58 000 km,automatic,5 950 cm3,Benzyna,Warszawa,Mazowieckie,2018
1261,bentley,Bentley Continental Flying Spur V8,399000.0,58 000 km,automatic,5 950 cm3,Benzyna,Kraków,Małopolskie,2018
1262,bentley,Bentley Bentayga,889000.0,12 000 km,automatic,5 998 cm3,Benzyna,Baranowo,Wielkopolskie,2019
1263,bentley,Bentley Continental GT New,1190000.0,12 000 km,automatic,5 998 cm3,Benzyna,Baranowo,Wielkopolskie,2019
1264,bentley,Bentley Continental GT,1290000.0,117 852 km,automatic,5 950 cm3,Benzyna,Warszawa,Mazowieckie,2017
1265,bentley,Bentley Bentayga W12,990000.0,117 852 km,automatic,5 950 cm3,Benzyna,Gdańsk,Pomorskie,2017
1266,bentley,Bentley Continental GT V8,539900.0,75 000 km,automatic,5 950 cm3,Benzyna,Warszawa,Mazowieckie,2019
1267,bentley,Bentley Bentayga,840000.0,75 000 km,automatic,5 950 cm3,Benzyna,Poznań,Wielkopolskie,2019
1268,bentley,Bentley Continental Flying Spur,389000.0,49 500 km,automatic,5 998 cm3,Benzyna,Białystok,Podlaskie,2018
1269,bentley,Bentley Bentayga Diesel,789900.0,49 500 km,automatic,5 998 cm3,Benzyna,Warszawa,Mazowieckie,2018
1270,bentley,Bentley Bentayga,580000.0,51 354 km,automatic,3 993 cm3,Benzyna,Szczecin,Zachodniopomorskie,2019
1271,bentley,Bentley Bentayga,305000.0,51 354 km,automatic,3 993 cm3,Benzyna,Łódź,Łódzkie,2019
1272,bentley,Bentley Continental Flying Spur,359000.0,70 125 km,automatic,6 000 cm3,Benzyna,Warszawa,Mazowieckie,2017
