,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
3059,bmw,BMW Seria 5,42500.0,137 000 km,automatic,1 995 cm3,Diesel,Kobierzyce,Dolnośląskie,2014
3060,bmw,BMW Seria 5,44000.0,154 000 km,automatic,2 993 cm3,Diesel,Szczuczyn,Podlaskie,2012
3061,bmw,BMW Seria 7 750d xDrive,90000.0,154 000 km,automatic,2 993 cm3,Diesel,Poznań,Wielkopolskie,2012
3062,bmw,BMW Seria 7 750i xDrive,34900.0,350 000 km,automatic,1 995 cm3,Diesel,Marki,Mazowieckie,2010
3063,bmw,BMW Seria 5 535d xDrive Touring Modern Line,108000.0,350 000 km,automatic,1 995 cm3,Diesel,Wymysłów,Świętokrzyskie,2010
3064,bmw,BMW Seria 5,56400.0,330 000 km,automatic,1 995 cm3,Diesel,Toruń,Kujawsko-pomorskie,2012
3065,bmw,BMW X3 xDrive20d,27999.0,330 000 km,automatic,1 995 cm3,Diesel,Pilzno,Podkarpackie,2012
3066,bmw,BMW X5 xDrive35d,59900.0,199 798 km,automatic,2 993 cm3,Diesel,Gniezno,Wielkopolskie,2014
3067,bmw,BMW X3,51000.0,199 798 km,automatic,2 993 cm3,Diesel,Rzeszów,Podkarpackie,2014
3068,bmw,BMW X3 30d xDrive,102900.0,146 897 km,automatic,4 395 cm3,Benzyna,Skoczów,Śląskie,2010
3069,bmw,BMW X3,63900.0,146 897 km,automatic,4 395 cm3,Benzyna,Mikołów,Śląskie,2010
3070,bmw,BMW M3,175500.0,161 000 km,automatic,2 993 cm3,Diesel,Kraków,Małopolskie,2014
3071,bmw,BMW Seria 5 525d xDrive,71900.0,161 000 km,automatic,2 993 cm3,Diesel,Wrocław,Dolnośląskie,2014
3072,bmw,BMW Seria 5 520d Luxury Line,43000.0,265 000 km,automatic,1 995 cm3,Diesel,Zakroczym,Mazowieckie,2012
3073,bmw,BMW Seria 4,24000.0,265 000 km,automatic,1 995 cm3,Diesel,Rybnik,Śląskie,2012
3074,bmw,BMW i3 (60 Ah),69900.0,130 100 km,automatic,1 995 cm3,Diesel,Białystok,Podlaskie,2011
3075,bmw,BMW Seria 5 525d xDrive Luxury Line,49900.0,130 100 km,automatic,1 995 cm3,Diesel,Kraków,Małopolskie,2011
3076,bmw,BMW Seria 5,21900.0,290 000 km,automatic,2 993 cm3,Diesel,Bibice,Małopolskie,2010
3077,bmw,BMW X3,9800.0,290 000 km,automatic,2 993 cm3,Diesel,Łąg,Pomorskie,2010
3078,bmw,BMW Seria 1,26900.0,260 000 km,automatic,1 995 cm3,Diesel,Ostrów Wielkopolski,Wielkopolskie,2011
3079,bmw,BMW X5,145000.0,260 000 km,automatic,1 995 cm3,Diesel,Pleszew,Wielkopolskie,2011
3080,bmw,BMW Seria 3,49999.0,160 258 km,automatic,2 993 cm3,Diesel,Zambrów,Podlaskie,2013
3081,bmw,BMW X3,69999.0,160 258 km,automatic,2 993 cm3,Diesel,Lesznowola,Mazowieckie,2013
3082,bmw,BMW X5 M M50d,179000.0,240 074 km,automatic,1 995 cm3,Diesel,Końskie,Świętokrzyskie,2012
3083,bmw,BMW X5 xDrive40d,179000.0,240 074 km,automatic,1 995 cm3,Diesel,Końskie,Świętokrzyskie,2012
3084,bmw,BMW Seria 5 550i xDrive,60000.0,96 094 km,automatic,3 999 cm3,Benzyna,Częstochowa,Śląskie,2012
3085,bmw,BMW Seria 3 320i Touring Sport Line,45000.0,96 094 km,automatic,3 999 cm3,Benzyna,Kozienice,Mazowieckie,2012
3086,bmw,BMW Seria 4,88000.0,183 740 km,automatic,1 995 cm3,Diesel,Łódź,Łódzkie,2012
3087,bmw,BMW Seria 3,46500.0,183 740 km,automatic,1 995 cm3,Diesel,Jarosław,Podkarpackie,2012
3088,bmw,BMW Seria 5 M550d xDrive,102999.0,205 000 km,automatic,2 993 cm3,Diesel,Warszawa,Mazowieckie,2013
3089,bmw,BMW Seria 4,88000.0,205 000 km,automatic,2 993 cm3,Diesel,Płock,Mazowieckie,2013
3090,bmw,BMW Seria 1 118d,40000.0,146 000 km,automatic,2 979 cm3,Benzyna,Zgorzelec,Dolnośląskie,2014
3091,bmw,BMW Seria 5,54900.0,146 000 km,automatic,2 979 cm3,Benzyna,Lutogniew,Wielkopolskie,2014
3092,bmw,BMW X5 xDrive30d Sport-Aut,135000.0,206 000 km,automatic,1 995 cm3,Diesel,Kalisz,Wielkopolskie,2014
3093,bmw,BMW X5 xDrive30d Sport-Aut,89000.0,206 000 km,automatic,1 995 cm3,Diesel,Przytoczna,Lubuskie,2014
3094,bmw,BMW 3GT,59999.0,265 000 km,automatic,2 993 cm3,Diesel,Siewierz,Śląskie,2011
3095,bmw,BMW Seria 5 M550d xDrive Touring Sport-Aut,112000.0,265 000 km,automatic,2 993 cm3,Diesel,Rabka-Zdrój,Małopolskie,2011
3096,bmw,BMW Seria 7 740d xDrive,94900.0,183 000 km,automatic,2 993 cm3,Diesel,Malbork,Pomorskie,2014
3097,bmw,BMW Seria 4 435i Coupe M Sport,46000.0,183 000 km,automatic,2 993 cm3,Diesel,Jarosław,Podkarpackie,2014
3098,bmw,BMW Seria 5 525d,77000.0,178 800 km,automatic,2 993 cm3,Diesel,Tarnowskie Góry,Śląskie,2014
3099,bmw,BMW Seria 3,68500.0,178 800 km,automatic,2 993 cm3,Diesel,Wielgomłyny,Łódzkie,2014
3100,bmw,BMW Seria 5 530d Touring,54900.0,249 300 km,automatic,1 995 cm3,Diesel,Bydgoszcz,Kujawsko-pomorskie,2014
3101,bmw,BMW X3,66900.0,249 300 km,automatic,1 995 cm3,Diesel,Suwałki,Podlaskie,2014
3102,bmw,BMW Seria 5 535i xDrive Luxury Line,90900.0,152 200 km,automatic,2 993 cm3,Diesel,Arciechówek,Mazowieckie,2013
3103,bmw,BMW Seria 3,79000.0,152 200 km,automatic,2 993 cm3,Diesel,Warszawa,Mazowieckie,2013
3104,bmw,BMW X6 30d xDrive,95900.0,258 000 km,automatic,2 993 cm3,Diesel,Luboń,Wielkopolskie,2013
3105,bmw,BMW Seria 3 320i xDrive,59999.0,258 000 km,automatic,2 993 cm3,Diesel,Wrocław,Dolnośląskie,2013
3106,bmw,BMW Seria 5 530d Sport-Aut,82900.0,149 092 km,automatic,2 979 cm3,Benzyna,Strzałkowo,Wielkopolskie,2014
3107,bmw,BMW Seria 6 650i xDrive Cabrio,129900.0,149 092 km,automatic,2 979 cm3,Benzyna,Koszalin,Zachodniopomorskie,2014
3108,bmw,BMW Seria 6 640d xDrive,126000.0,218 620 km,automatic,2 993 cm3,Diesel,Warszawa,Mazowieckie,2011
3109,bmw,BMW Seria 5,62900.0,218 620 km,automatic,2 993 cm3,Diesel,Biała,Łódzkie,2011
3110,bmw,BMW Seria 1,55500.0,94 000 km,automatic,1 997 cm3,Benzyna,Kraków,Małopolskie,2014
3111,bmw,BMW X6 M50d,147000.0,94 000 km,automatic,1 997 cm3,Benzyna,Wielkie Drogi,Małopolskie,2014
3112,bmw,BMW X5 xDrive40d,133500.0,351 000 km,automatic,2 993 cm3,Diesel,Kutno,Łódzkie,2011
3113,bmw,BMW Seria 5 530d xDrive,59900.0,351 000 km,automatic,2 993 cm3,Diesel,Pilawa,Mazowieckie,2011
3114,bmw,BMW Seria 5 525d Touring Modern Line,69999.0,186 120 km,automatic,1 995 cm3,Diesel,Września,Wielkopolskie,2014
